title = "elemental data"
variables = "time (yr)", "temp (deg. c)","qx(m/yr)","qz(m/yr)","x(m)","z(m)","mat","head(m)"
text  x=50.0,y=50.0,t="element # 12831 "
zone f="point",i=  3000
   10.0000000000000  24.1458365336153  6.938893903907228E-016 -1.332267629550188E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   20.0000000000000  24.1459474258585  6.938893903907228E-016 -8.881784197001252E-016  245333.333333333  99433.3333333334  2  99999.9999999998
   30.0000000000000  24.1461105959813  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   40.0000000000000  24.1463238453463  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   50.0000000000000  24.1465848879806  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   60.0000000000000  24.1468913379801  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   70.0000000000000  24.1472407012270  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   80.0000000000000  24.1476303710925  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   90.0000000000000  24.1480576277112  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   100.000000000000  24.1485196403702  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   110.000000000000  24.1490134725440  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   120.000000000000  24.1495360891163  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   130.000000000000  24.1500843653534  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   140.000000000000  24.1506550972265  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   150.000000000000  24.1512450127184  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   160.000000000000  24.1518507837916  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   170.000000000000  24.1524690387328  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   180.000000000000  24.1530963746314  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   190.000000000000  24.1537293697849  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   200.000000000000  24.1543645958580  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   210.000000000000  24.1549986296566  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   220.000000000000  24.1556280644032  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   230.000000000000  24.1562495204279  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   240.000000000000  24.1568596552079  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   250.000000000000  24.1574551727132  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   260.000000000000  24.1580328320261  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   270.000000000000  24.1585894552210  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   280.000000000000  24.1591219345020  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   290.000000000000  24.1596272386019  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   300.000000000000  24.1601024184606  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   310.000000000000  24.1605446122008  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   320.000000000000  24.1609510494287  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   330.000000000000  24.1613190548886  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   340.000000000000  24.1616460515040  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   350.000000000000  24.1619295628399  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   360.000000000000  24.1621672150217  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   370.000000000000  24.1623567381474  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   380.000000000000  24.1624959672283  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   390.000000000000  24.1625828426957  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   400.000000000000  24.1626154105069  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   410.000000000000  24.1625918218872  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
   420.000000000000  24.1625103327378  6.661338147750939E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  2  99999.9999999998
