title = "elemental data"
variables = "time (yr)", "temp (deg. c)","qx(m/yr)","qz(m/yr)","x(m)","z(m)","mat","head(m)"
text  x=50.0,y=50.0,t="element # 12831 "
zone f="point",i=  3000
   10.0000000000000  24.1457799918518 -3.463895836830488E-014  0.000000000000000  245333.333333333  99433.3333333334  2  99999.9999999999
   20.0000000000000  24.1457797015837 -3.730349362740526E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   30.0000000000000  24.1457788149197 -3.730349362740526E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   40.0000000000000  24.1457767369980 -3.730349362740526E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   50.0000000000000  24.1457726026839 -3.730349362740526E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   60.0000000000000  24.1457652518562 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   70.0000000000000  24.1457532166354 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   80.0000000000000  24.1457347193288 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   90.0000000000000  24.1457076795829 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   100.000000000000  24.1456697291357 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   110.000000000000  24.1456182325860 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   120.000000000000  24.1455503126888 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   130.000000000000  24.1454628788368 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   140.000000000000  24.1453526575454 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   150.000000000000  24.1452162239345 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   160.000000000000  24.1450500333642 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   170.000000000000  24.1448504525412 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   180.000000000000  24.1446137895531 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   190.000000000000  24.1443363224169 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   200.000000000000  24.1440143258361 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   210.000000000000  24.1436440959587 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   220.000000000000  24.1432219730050 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   230.000000000000  24.1427443617021 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   240.000000000000  24.1422077495136 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   250.000000000000  24.1416087226975 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   260.000000000000  24.1409439802557 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   270.000000000000  24.1402103458666 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   280.000000000000  24.1394047779073 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   290.000000000000  24.1385243776857 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   300.000000000000  24.1375663960104 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   310.000000000000  24.1365282382289 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   320.000000000000  24.1354074678667 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   330.000000000000  24.1342018089966 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   340.000000000000  24.1329091474658 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   350.000000000000  24.1315275310994 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   360.000000000000  24.1300551689998 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   370.000000000000  24.1284904300464 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   380.000000000000  24.1268318406999 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   390.000000000000  24.1250780822046 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   400.000000000000  24.1232279872752 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
   410.000000000000  24.1212805363484 -3.819167204710538E-014 -2.842170943040401E-014  245333.333333333  99433.3333333334  2  99999.9999999999
