title = "elemental data"
variables = "time (yr)", "temp (deg. c)","qx(m/yr)","qz(m/yr)","x(m)","z(m)","mat","head(m)"
text  x=50.0,y=50.0,t="element # 12831 "
zone f="point",i=  3000
   10.0000000000000  24.1457796897013 -2.775557561562891E-016 -1.332267629550188E-015  245333.333333333  99433.3333333334  3  99999.9999999999
   20.0000000000000  24.1457778755642 -4.440892098500626E-016 -1.776356839400250E-015  245333.333333333  99433.3333333334  3  99999.9999999999
   30.0000000000000  24.1457724515278 -5.828670879282072E-016 -8.881784197001252E-016  245333.333333333  99433.3333333334  3  99999.9999999998
   40.0000000000000  24.1457599980245 -7.771561172376096E-016 -1.776356839400250E-015  245333.333333333  99433.3333333334  3  99999.9999999998
   50.0000000000000  24.1457357299370 -9.436895709313831E-016 -2.220446049250313E-015  245333.333333333  99433.3333333334  3  99999.9999999997
   60.0000000000000  24.1456934966155 -1.082467449009528E-015 -2.664535259100376E-015  245333.333333333  99433.3333333334  3  99999.9999999997
   70.0000000000000  24.1456258627956 -1.249000902703301E-015 -2.664535259100376E-015  245333.333333333  99433.3333333334  3  99999.9999999996
   80.0000000000000  24.1455242493709 -1.387778780781446E-015 -3.108624468950438E-015  245333.333333333  99433.3333333334  3  99999.9999999996
   90.0000000000000  24.1453791138977 -1.471045507628332E-015 -2.664535259100376E-015  245333.333333333  99433.3333333334  3  99999.9999999995
   100.000000000000  24.1451801532456 -1.526556658859590E-015 -3.108624468950438E-015  245333.333333333  99433.3333333334  3  99999.9999999995
   110.000000000000  24.1449165139976 -1.693090112553364E-015 -3.552713678800501E-015  245333.333333333  99433.3333333334  3  99999.9999999995
   120.000000000000  24.1445769994697 -1.804112415015879E-015 -4.440892098500626E-015  245333.333333333  99433.3333333334  3  99999.9999999994
   130.000000000000  24.1441502652389 -1.915134717478395E-015 -4.884981308350689E-015  245333.333333333  99433.3333333334  3  99999.9999999994
   140.000000000000  24.1436249976843 -1.970645868709653E-015 -3.996802888650564E-015  245333.333333333  99433.3333333334  3  99999.9999999994
   150.000000000000  24.1429900722139 -2.053912595556540E-015 -3.996802888650564E-015  245333.333333333  99433.3333333334  3  99999.9999999993
   160.000000000000  24.1422346895574 -2.164934898019055E-015 -3.996802888650564E-015  245333.333333333  99433.3333333334  3  99999.9999999993
   170.000000000000  24.1413484898162 -2.275957200481571E-015 -5.329070518200751E-015  245333.333333333  99433.3333333334  3  99999.9999999993
   180.000000000000  24.1403216449057 -2.331468351712829E-015 -4.884981308350689E-015  245333.333333333  99433.3333333334  3  99999.9999999992
   190.000000000000  24.1391449306861 -2.414735078559715E-015 -5.329070518200751E-015  245333.333333333  99433.3333333334  3  99999.9999999992
   200.000000000000  24.1378097804919 -2.498001805406602E-015 -6.217248937900877E-015  245333.333333333  99433.3333333334  3  99999.9999999992
   210.000000000000  24.1363083220035 -2.581268532253489E-015 -6.661338147750939E-015  245333.333333333  99433.3333333334  3  99999.9999999992
   220.000000000000  24.1346333994982 -2.692290834716005E-015 -6.661338147750939E-015  245333.333333333  99433.3333333334  3  99999.9999999991
   230.000000000000  24.1327785835056 -2.720046410331634E-015 -6.217248937900877E-015  245333.333333333  99433.3333333334  3  99999.9999999991
   240.000000000000  24.1307381698106 -2.831068712794149E-015 -6.661338147750939E-015  245333.333333333  99433.3333333334  3  99999.9999999991
   250.000000000000  24.1285071696204 -2.886579864025407E-015 -6.661338147750939E-015  245333.333333333  99433.3333333334  3  99999.9999999990
   260.000000000000  24.1260812925512 -2.997602166487923E-015 -7.105427357601002E-015  245333.333333333  99433.3333333334  3  99999.9999999990
   270.000000000000  24.1234569239209 -3.053113317719180E-015 -7.549516567451064E-015  245333.333333333  99433.3333333334  3  99999.9999999990
   280.000000000000  24.1206310976591 -3.080868893334809E-015 -6.661338147750939E-015  245333.333333333  99433.3333333334  3  99999.9999999990
   290.000000000000  24.1176014659737 -3.136380044566067E-015 -7.549516567451064E-015  245333.333333333  99433.3333333334  3  99999.9999999990
   300.000000000000  24.1143662667519 -3.191891195797325E-015 -7.993605777301127E-015  245333.333333333  99433.3333333334  3  99999.9999999990
   310.000000000000  24.1109242895222 -3.275157922644212E-015 -7.993605777301127E-015  245333.333333333  99433.3333333334  3  99999.9999999989
   320.000000000000  24.1072748406695 -3.247402347028583E-015 -8.437694987151190E-015  245333.333333333  99433.3333333334  3  99999.9999999989
   330.000000000000  24.1034177084702 -3.330669073875470E-015 -8.437694987151190E-015  245333.333333333  99433.3333333334  3  99999.9999999988
   340.000000000000  24.0993531284088 -3.302913498259841E-015 -8.881784197001252E-015  245333.333333333  99433.3333333334  3  99999.9999999988
   350.000000000000  24.0950817491440 -3.330669073875470E-015 -8.437694987151190E-015  245333.333333333  99433.3333333334  3  99999.9999999988
   360.000000000000  24.0906045994073 -3.386180225106727E-015 -8.437694987151190E-015  245333.333333333  99433.3333333334  3  99999.9999999988
   370.000000000000  24.0859230560546 -3.497202527569243E-015 -8.881784197001252E-015  245333.333333333  99433.3333333334  3  99999.9999999987
   380.000000000000  24.0810388134264 -3.552713678800501E-015 -9.325873406851315E-015  245333.333333333  99433.3333333334  3  99999.9999999987
   390.000000000000  24.0759538541279 -3.608224830031759E-015 -8.881784197001252E-015  245333.333333333  99433.3333333334  3  99999.9999999987
   400.000000000000  24.0706704212986 -3.663735981263017E-015 -9.325873406851315E-015  245333.333333333  99433.3333333334  3  99999.9999999987
   410.000000000000  24.0651909924076 -3.719247132494274E-015 -9.325873406851315E-015  245333.333333333  99433.3333333334  3  99999.9999999987
