 title = "surface data"
 variables = "x (m)","jz (mw/m*m)",                       "qx(m/yr)", "qz(m/yr)"
 zone f="point",i=  101
   0.000000000000000  0.000000000000000  1.502929161311223E-004  4.005693057937062E-007 -2.372978059994590E-005
   16000.0000000000  0.000000000000000  1.589848827654462E-004  2.744407822036828E-007  1.807781702112266E-010
   32000.0000000000  0.000000000000000  7.514658534308443E-005  2.824665143712907E-013  4.519492419197135E-011
   48000.0000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   64000.0000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   80000.0000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   96000.0000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   112000.000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   128000.000000000  0.000000000000000  7.514658947583075E-005  0.000000000000000 -1.387778780781446E-016
   144000.000000000  0.000000000000000  1.589849158266647E-004  0.000000000000000 -2.775557561562891E-016
   160000.000000000  0.000000000000000  7.533794371804767E-005 -1.761828530288945E-018  1.387778780781446E-016
   176000.000000000  0.000000000000000  1.573107558721914E-004  0.000000000000000  1.602884491802570E-013
   192000.000000000  0.000000000000000  7.117210413746445E-005  6.245004513516506E-016 -9.436895709313831E-015
   208000.000000000  0.000000000000000  1.461628251730216E-004  0.000000000000000 -3.108624468950438E-014
   224000.000000000  0.000000000000000  6.880671684282391E-005  1.040834085586084E-016 -3.497202527569243E-014
   240000.000000000  0.000000000000000  1.385326103455658E-004  0.000000000000000 -3.774758283725532E-014
   256000.000000000  0.000000000000000  5.860077921565379E-005 -6.245004513516506E-016 -1.665334536937735E-014
   272000.000000000  0.000000000000000  1.207062559522874E-004  0.000000000000000  2.220446049250313E-015
   288000.000000000  0.000000000000000  6.408745793786045E-005  3.469446951953614E-017 -1.276756478318930E-014
   304000.000000000  0.000000000000000  1.461628015013661E-004  0.000000000000000  0.000000000000000
   320000.000000000  0.000000000000000  6.693399148201311E-005  2.428612866367530E-016 -1.720845688168993E-014
   336000.000000000  0.000000000000000  1.320581966441275E-004  0.000000000000000 -1.554312234475219E-014
   352000.000000000  0.000000000000000  6.001976711529781E-005 -1.387778780781446E-016 -1.776356839400250E-014
   368000.000000000  0.000000000000000  1.385326012685507E-004  0.000000000000000 -6.661338147750939E-015
   384000.000000000  0.000000000000000  6.880671575675573E-005  0.000000000000000 -6.661338147750939E-015
   400000.000000000  0.000000000000000  1.461628274013223E-004  0.000000000000000 -6.661338147750939E-015
   416000.000000000  0.000000000000000  6.880671575675549E-005 -1.040834085586084E-016 -9.436895709313831E-015
   432000.000000000  0.000000000000000  1.385326012685504E-004  0.000000000000000  0.000000000000000
   448000.000000000  0.000000000000000  6.001976717716637E-005  0.000000000000000 -7.771561172376096E-015
   464000.000000000  0.000000000000000  1.320581966443187E-004  0.000000000000000  0.000000000000000
   480000.000000000  0.000000000000000  6.693397090548808E-005  2.775557561562891E-016 -1.110223024625157E-014
   496000.000000000  0.000000000000000  1.461626368892303E-004  0.000000000000000 -1.776356839400250E-014
   512000.000000000  0.000000000000000  6.408682525709764E-005 -3.469446951953614E-017 -1.609823385706477E-014
   528000.000000000  0.000000000000000  1.207062560142808E-004  0.000000000000000 -1.554312234475219E-014
   544000.000000000  0.000000000000000  5.860078307545995E-005 -1.387778780781446E-016 -1.887379141862766E-014
   560000.000000000  0.000000000000000  1.385326103764063E-004  0.000000000000000 -6.661338147750939E-015
   576000.000000000  0.000000000000000  6.866890630538992E-005  1.387778780781446E-016 -2.442490654175344E-014
   592000.000000000  0.000000000000000  1.483509361139705E-004  0.000000000000000 -1.221245327087672E-014
   608000.000000000  0.000000000000000  7.392345588345980E-005 -3.466736446522400E-016 -6.557254739192331E-015
   624000.000000000  0.000000000000000  1.589849237355895E-004  0.000000000000000  1.387778780781446E-016
   640000.000000000  0.000000000000000  7.514659046445759E-005  5.421010862427522E-019 -3.469446951953614E-017
   656000.000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   672000.000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   688000.000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   704000.000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   720000.000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   736000.000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   752000.000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   768000.000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   784000.000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   800000.000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   816000.000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   832000.000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   848000.000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   864000.000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   880000.000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   896000.000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   912000.000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   928000.000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   944000.000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   960000.000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   976000.000000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   992000.000000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
   1008000.00000000  0.000000000000000  1.589849158266311E-004  0.000000000000000 -2.775557561562891E-016
   1024000.00000000  0.000000000000000  7.514658947582655E-005  0.000000000000000 -1.387778780781446E-016
