title = "elemental data"
variables = "time (yr)", "temp (deg. c)","qx(m/yr)","qz(m/yr)","x(m)","z(m)","mat","head(m)"
text  x=50.0,y=50.0,t="element # 12831 "
zone f="point",i=  3000
   10.0000000000000  24.1457796896967  3.041122909053229E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   20.0000000000000  24.1457778755548  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   30.0000000000000  24.1457724515138  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   40.0000000000000  24.1457599980059  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   50.0000000000000  24.1457357299137  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   60.0000000000000  24.1456934965875  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   70.0000000000000  24.1456258627628  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   80.0000000000000  24.1455242493333  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   90.0000000000000  24.1453791138554  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   100.000000000000  24.1451801531985  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   110.000000000000  24.1449165139457  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   120.000000000000  24.1445769994130  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   130.000000000000  24.1441502651773  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   140.000000000000  24.1436249976179  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   150.000000000000  24.1429900721425  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   160.000000000000  24.1422346894811  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   170.000000000000  24.1413484897349  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   180.000000000000  24.1403216448193  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   190.000000000000  24.1391449305948  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   200.000000000000  24.1378097803955  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   210.000000000000  24.1363083219020  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   220.000000000000  24.1346333993916  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   230.000000000000  24.1327785833937  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   240.000000000000  24.1307381696934  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   250.000000000000  24.1285071694980  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   260.000000000000  24.1260812924235  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   270.000000000000  24.1234569237878  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   280.000000000000  24.1206310975207  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   290.000000000000  24.1176014658299  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   300.000000000000  24.1143662666027  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   310.000000000000  24.1109242893675  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   320.000000000000  24.1072748405094  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   330.000000000000  24.1034177083045  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   340.000000000000  24.0993531282376  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   350.000000000000  24.0950817489672  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   360.000000000000  24.0906045992249  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   370.000000000000  24.0859230558666  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   380.000000000000  24.0810388132327  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   390.000000000000  24.0759538539286  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   400.000000000000  24.0706704210936  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   410.000000000000  24.0651909921969  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
   420.000000000000  24.0595182543688  3.183231456205249E-012 -9.094947017729282E-013  245333.333333333  99433.3333333334  3  99999.9999999991
